cluster	entry_ID
25277_0	25277_0
25280_0	25280_0
25282_0	25282_0
25288_0	25288_0
25288_0	25145_0
25289_0	25289_0
25289_0	19393_0
25289_0	17793_0
25289_0	11435_0
25289_0	17159_0
25289_0	17794_0
25289_0	17795_0
25289_0	17796_0
25289_0	25218_0
25289_0	25429_0
25289_0	26307_0
25289_0	26678_0
25289_0	26692_0
25289_0	27212_0
25289_0	30121_0
25289_0	30731_0
25289_0	34454_0
25289_0	34455_0
25289_0	34455_1
25289_0	34456_0
25289_0	34456_1
25289_0	34762_0
25289_0	34763_0
25289_0	51008_0
25289_0	51009_0
25290_0	25290_0
25290_0	18595_0
25298_0	25298_0
25312_0	25312_0
25324_0	25324_0
25324_0	25306_0
25326_0	25326_0
25327_0	25327_0
25330_0	25330_0
25330_0	25328_0
25334_0	25334_0
25346_0	25346_0
25358_0	25358_0
25364_0	25364_0
25380_0	25380_0
25381_0	25381_0
25384_0	25384_0
25387_0	25387_0
25393_0	25393_0
25399_0	25399_0
25399_0	26576_0
25399_0	27021_0
25407_0	25407_0
25407_0	25405_0
25410_0	25410_0
25417_0	25417_0
25428_0	25428_0
25430_0	25430_0
25432_0	25432_0
25434_0	25434_0
25435_0	25435_0
25437_0	25437_0
25439_0	25439_0
25441_0	25441_0
25445_0	25445_0
25454_0	25454_0
25461_0	25461_0
25462_0	25462_0
25464_0	25464_0
25466_0	25466_0
25466_0	30150_0
25466_0	50276_0
25466_0	36133_1
25466_0	6578_0
25466_0	7013_0
25466_0	18238_0
25466_0	18250_0
25466_0	18793_0
25466_0	51432_0
25481_0	25481_0
25482_0	25482_0
25504_1	25504_1
25508_0	25508_0
25549_0	25549_0
25556_0	25556_0
25556_1	25556_1
25556_1	18000_1
25565_0	25565_0
25575_0	25575_0
25575_0	16127_0
25576_0	25576_0
25576_0	6304_0
25576_0	16611_0
25576_0	25299_0
25576_0	25553_0
25576_0	27573_0
25576_0	50128_0
25576_0	50949_0
25605_0	25605_0
25606_0	25606_0
25606_0	25607_0
25627_0	25627_0
25630_0	25630_0
25638_0	25638_0
25647_0	25647_0
25658_0	25658_0
25662_0	25662_0
25665_0	25665_0
25666_0	25666_0
25666_0	15132_0
25666_0	25664_0
25677_1	19516_0
25684_0	25684_0
25685_0	25685_0
25689_0	25689_0
25690_0	25690_0
25691_0	25691_0
25692_0	25692_0
25694_1	25694_1
25694_1	15636_1
25698_0	25698_0
25706_0	25706_0
25712_0	25712_0
25712_0	34093_0
25712_0	34105_0
25720_0	25720_0
25721_0	25721_0
25734_0	25734_0
25735_0	25735_0
25735_0	19201_0
25745_0	25745_0
25760_0	25760_0
25761_0	25761_0
25762_0	25762_0
25763_0	25763_0
25766_0	25766_0
25767_0	25767_0
25767_0	18521_0
25770_0	25770_0
25773_0	25773_0
25778_0	25778_0
25791_1	25791_1
25802_0	25802_0
25805_0	25805_0
25830_0	25830_0
25838_0	25838_0
25839_0	25839_0
25848_0	25848_0
25850_0	25850_0
25853_0	25853_0
25863_0	25863_0
25869_0	25869_0
25879_0	25879_0
25879_0	25875_0
25894_0	25894_0
25895_0	25895_0
25895_0	25894_1
25914_0	25914_0
25914_0	25913_0
25935_0	25935_0
25944_0	25944_0
25950_0	25950_0
25950_0	25951_0
25950_0	25952_0
25956_0	25956_0
25956_0	25955_0
25964_1	25964_1
25964_1	30099_1
25967_0	25967_0
25969_0	25969_0
25970_0	25970_0
25975_0	25975_0
25976_0	25976_0
25984_0	25984_0
25984_0	25983_0
25989_0	25989_0
25991_0	25991_0
25993_0	25993_0
26002_0	26002_0
26002_0	26003_0
26010_0	26010_0
26012_0	26012_0
26027_0	26027_0
26028_0	26028_0
26030_0	26030_0
26030_0	26029_0
26044_0	26044_0
26053_0	26053_0
26058_0	26058_0
26068_0	26068_0
26069_0	26069_0
26314_0	26314_0
26321_0	26321_0
26509_0	26509_0
26517_0	26517_0
26530_0	26530_0
26531_0	26531_0
26534_0	26534_0
26534_0	30523_0
26534_0	30523
26544_0	26544_0
26546_0	26546_0
26548_0	26548_0
26549_0	26549_0
26554_0	26554_0
26554_0	16445_0
26573_0	26573_0
26573_0	25632_0
26575_0	26575_0
26579_0	26579_0
26580_0	26580_0
26589_0	26589_0
26607_0	26607_0
26627_1	26627_1
26631_0	26631_0
26631_0	26629_0
26634_0	26634_0
26634_0	26690_0
26634_0	30153_0
26635_0	26635_0
26635_0	10051_0
26635_0	17610_0
26635_0	17785_0
26635_0	18461_0
26635_0	18479_0
26635_0	18529_0
26635_0	25730_0
26635_0	27387_0
26635_0	27646_0
26635_0	27718_0
26635_0	27719_0
26635_0	27720_0
26635_0	28008_0
26635_0	30694_0
26635_0	30825_0
26635_0	30845_0
26635_0	30906_0
26635_0	50651_0
26635_0	50652_0
26635_0	50774_0
26635_0	51012_0
26635_0	KRAS_CPMG
26636_0	26636_0
26636_0	16876_0
26637_0	26637_0
26639_0	26639_0
26639_0	26616_0
26642_0	26642_0
26643_0	26643_0
26647_0	26647_0
26653_0	26653_0
26655_0	26655_0
26655_0	26654_0
27287_0	27287_0
27287_0	19182_0
27290_0	27290_0
27301_0	27301_0
27302_0	27302_0
27302_0	34151_0
27302_0	51056_1
27305_0	27305_0
27317_0	27317_0
27317_0	27845_0
27317_0	28122_0
27317_0	51294_0
27321_0	27321_0
27324_0	27324_0
27324_0	25740_0
27324_0	27322_0
27324_0	27323_0
27336_0	27336_0
27339_0	27339_0
27341_0	27341_0
27342_0	27342_0
27351_0	27351_0
27355_0	27355_0
27358_0	27358_0
27363_0	27363_0
27363_0	27987_0
27363_0	50730_0
27363_0	50731_0
27363_0	50732_0
27363_0	16842_0
27363_0	18787_0
27363_0	25477_0
27363_0	25874_0
27364_0	27364_0
27364_0	18462_0
27364_0	27366_0
27364_0	27367_0
27364_0	27368_0
27364_0	27369_0
27364_0	27370_0
27364_0	27371_0
27364_0	27372_0
27375_0	27375_0
27375_0	27374_0
27376_0	27376_0
27380_0	27380_0
27400_0	27400_0
27401_0	27401_0
27406_0	27406_0
27408_0	27408_0
27412_0	27412_0
27415_0	27415_0
27426_0	27426_0
27426_0	25426_0
27433_0	27433_0
27436_0	27436_0
27443_0	27443_0
27443_0	15519_0
27453_0	27453_0
27460_0	27460_0
27461_0	27461_0
27464_0	27464_0
27476_0	27476_0
27477_0	27477_0
27482_0	27482_0
27483_0	27483_0
27484_0	27484_0
27490_0	27490_0
27503_0	27503_0
27508_0	27508_0
27511_0	27511_0
27512_0	27512_0
27512_0	4375_0
27512_0	4769_0
27512_0	5387_0
27512_0	6457_0
27512_0	6466_0
27512_0	7002_0
27512_0	7111_0
27512_0	11505_0
27512_0	11547_0
27512_0	15410_0
27512_0	16626_0
27512_0	16880_1
27512_0	16885_1
27512_0	17439_0
27512_0	17769_0
27512_0	17919_0
27512_0	18582_0
27512_0	18583_0
27512_0	18584_0
27512_0	18610_0
27512_0	18611_0
27512_0	18737_0
27512_0	18831_0
27512_0	19394_1
27512_0	19399_1
27512_0	19406_0
27512_0	19412_0
27512_0	19447_1
27512_0	19670_0
27512_0	25070_0
27512_0	25123_0
27512_0	25230_1
27512_0	25545_1
27512_0	25545_2
27512_0	25601_0
27512_0	25601_1
27512_0	25972_0
27512_0	25973_0
27512_0	27172_0
27512_0	27799_1
27512_0	27802_0
27512_0	27803_0
27512_0	27804_0
27512_0	27805_0
27512_0	27806_0
27512_0	27807_0
27512_0	28042_2
27512_0	28042_3
27512_0	30234_0
27512_0	30275_1
27512_0	30276_0
27512_0	30300_0
27512_0	30602_0
27512_0	30602_1
27512_0	30675_0
27512_0	30675_1
27512_0	30693_0
27512_0	34351_0
27512_0	50330_0
27512_0	6470
27523_0	27523_0
27523_0	34287_0
27523_0	34290_1
27523_0	34291_1
27524_0	27524_0
6127_0	6127_0
6138_0	6138_0
6140_0	6140_0
6147_0	6147_0
6150_0	6150_0
6159_0	6159_0
6171_0	6171_0
6171_0	6166_0
6173_0	6173_0
6178_0	6178_0
6185_0	6185_0
6189_0	6189_0
6190_0	6190_0
6195_0	6195_0
6195_0	6196_0
6199_0	6199_0
6202_0	6202_0
6207_0	6207_0
6212_0	6212_0
6224_0	6224_0
6231_0	6231_0
6242_0	6242_0
6244_0	6244_0
6248_0	6248_0
6251_0	6251_0
6251_0	1878_0
6251_0	4905_0
6251_0	5536_0
6251_0	6250_0
6251_0	6907_0
6251_0	6908_0
6251_0	15232_0
6251_0	15357_0
6251_0	18013_0
6251_0	18788_0
6251_0	50301_0
6251_0	16123_0
6251_0	15901_0
6255_0	6255_0
6270_0	6270_0
6272_0	6272_0
6278_0	6278_0
6281_0	6281_0
6281_1	6281_1
6284_0	6284_0
6292_0	6292_0
6300_0	6300_0
6312_0	6312_0
6333_0	6333_0
6335_0	6335_0
6338_0	6338_0
6342_0	6342_0
6348_0	6348_0
6356_0	6356_0
6356_0	17068_0
6356_0	17641_0
6356_0	19991_0
6357_0	6357_0
6357_0	7236_0
6357_0	7237_0
6357_0	7238_0
6357_0	7239_0
6357_0	15917_0
6357_0	16598_0
6357_0	26586_0
6357_0	26590_0
6357_0	16392
6359_0	6359_0
6359_0	6453_0
6361_0	6361_0
6364_0	6364_0
6366_0	6366_0
6368_0	6368_0
6369_0	6369_0
6372_0	6372_0
6373_0	6373_0
6374_0	6374_0
6374_0	16510_0
6374_0	16878_0
6382_0	6382_0
6384_0	6384_0
6392_0	6392_0
6392_0	6393_0
6392_0	7222_0
6392_0	25663_0
6395_0	6395_0
6407_0	6407_0
6419_0	6419_0
6431_0	6431_0
6434_0	6434_0
6436_0	6436_0
6443_0	6443_0
6445_2	6445_2
6445_2	6275_0
6447_0	6447_0
6451_0	6451_0
6464_0	6464_0
6465_0	6465_0
6478_0	6478_0
6478_0	4281_0
6479_0	6479_0
6489_0	6489_0
6500_0	6500_0
6500_0	11203_0
6504_0	6504_0
6504_0	6455_0
6510_0	6510_0
6520_0	6520_0
6529_0	6529_0
6533_0	6533_0
6533_0	18400_0
6549_0	6549_0
6551_1	6502_0
6555_0	6555_0
6565_0	6565_0
6570_0	6570_0
6572_0	6572_0
6572_0	5239_0
6572_0	5333_0
6575_0	6575_0
6579_0	6579_0
6582_0	6582_0
6587_0	6587_0
6588_0	6588_0
6590_0	6590_0
6593_0	6593_0
6593_0	25837_0
6597_0	6597_0
6597_0	15928_0
6597_0	50761_0
6597_0	50762_0
6597_0	50763_0
6615_0	6615_0
6638_0	6638_0
6640_0	6640_0
6642_0	6642_0
6642_0	15084_0
6642_0	15854_0
6642_0	16309_0
6642_0	16310_0
6642_0	17767_0
6644_0	6644_0
6646_0	6646_0
6655_0	6655_0
6658_0	6658_0
6682_0	6682_0
6685_0	6685_0
6687_0	6687_0
6688_0	6688_0
6693_0	6693_0
6702_0	6702_0
6702_1	6702_1
6716_0	6716_0
6717_0	6717_0
6726_0	6726_0
6731_0	6731_0
6732_0	6732_0
6732_0	6733_0
6732_0	6734_0
6732_0	6735_0
6737_0	6737_0
6738_0	6738_0
6739_0	6739_0
6740_0	6740_0
6747_0	6747_0
6748_1	6748_1
6752_0	6752_0
6755_0	6755_0
6769_0	6769_0
6769_0	17995_0
6771_0	6771_0
6771_0	1743_0
6771_0	4207_0
6779_0	6779_0
6779_0	6629_0
6780_0	6780_0
6782_0	6782_0
6784_0	6784_0
6786_0	6786_0
6786_0	6090_0
6789_0	6789_0
6789_0	7016_0
6789_0	7017_0
6789_0	16994_0
6789_0	17881_0
6789_0	17981_0
6789_0	17982_0
6789_0	17983_0
6789_0	18084_0
6789_0	18323_0
6789_0	19050_0
6789_0	19376_0
6789_0	25344_0
6789_0	25796_0
6789_0	27094_0
6789_0	27711_0
6789_0	27740_0
6789_0	17881
6793_0	6793_0
6797_0	6797_0
6799_0	6799_0
6803_0	6803_0
6804_0	19043_1
6824_0	6824_0
6834_0	6834_0
6837_0	6837_0
6840_0	6840_0
6845_0	6845_0
6846_0	6846_0
6860_0	6860_0
6863_0	6863_0
6864_0	6864_0
6867_0	6867_0
6869_0	6869_0
6874_1	6874_1
6883_0	6883_0
6890_0	6890_0
6893_0	6893_0
6901_0	6901_0
6903_0	6903_0
6903_0	6904_0
6903_0	15918_0
6903_0	15934_0
6909_0	6909_0
6909_0	5066_0
6910_0	6910_0
6916_0	6916_0
6926_0	6926_0
6928_0	6928_0
6932_0	6932_0
6935_0	6935_0
6935_0	6832_0
6936_0	6936_0
6936_1	6936_1
6939_0	6939_0
6939_0	50080_0
6943_0	6943_0
6946_0	6946_0
6955_0	6955_0
6957_0	6957_0
6967_0	6967_0
6967_0	6966_0
6973_0	6973_0
6974_0	6974_0
6984_0	6984_0
6987_0	6987_0
6987_0	6983_0
6990_0	6990_0
6999_0	6999_0
7004_0	7004_0
7014_0	7014_0
7019_0	7019_0
7020_0	7020_0
7022_0	7022_0
7025_1	7025_1
7034_0	7034_0
7054_0	7054_0
7057_0	7057_0
7059_0	7059_0
7063_0	7063_0
7075_0	7075_0
7079_0	7079_0
7081_0	7081_0
7086_0	7086_0
7087_0	7087_0
7103_0	7103_0
7103_0	4313_0
7122_0	7122_0
7131_0	7131_0
7131_0	17127_0
7131_0	17128_0
7131_0	19117_0
7131_0	19153_0
7131_0	19153
7137_0	7137_0
7158_0	7158_0
7167_0	7167_0
7170_0	7170_0
7179_0	7179_0
7182_0	7182_0
7184_0	7184_0
7187_0	7187_0
7188_0	7318_0
7188_0	17513_0
7188_0	15666_0
7188_0	15645_0
7190_0	7190_0
7191_0	7191_0
7192_0	7192_0
7193_0	7193_0
7194_1	7194_1
7207_0	7207_0
7209_0	7209_0
7218_0	7218_0
7228_0	7228_0
7242_0	7242_0
7244_0	7244_0
7249_0	7249_0
7250_0	7250_0
7250_0	15114_0
7250_0	15116_0
7250_0	18715_0
7250_0	18716_0
7259_0	7259_0
7261_0	7261_0
7262_0	7262_0
7271_0	7271_0
7274_0	7274_0
7281_0	7281_0
7285_0	7285_0
7286_0	7286_0
7292_0	7292_0
7293_0	7293_0
7300_0	7300_0
7303_0	7303_0
7323_0	7323_0
7351_0	7351_0
7351_0	11330_0
7358_0	7358_0
7362_0	7362_0
7371_0	7371_0
7381_0	7381_0
7381_0	15401_0
7381_0	15402_0
7390_0	7390_0
7390_0	5005_0
7390_0	5466_0
7390_0	15301_0
7390_0	17845_0
7390_0	17846_0
7396_0	7396_0
7396_0	7147_0
7396_0	16467_0
7414_0	7414_0
7419_0	7419_0
7429_0	7429_0
7429_0	15959_0
7429_0	IRSPTB
10004_0	10004_0
10005_0	10005_0
10027_0	10027_0
10029_0	10029_0
10035_0	10035_0
10036_0	15329_0
10037_0	10037_0
10038_0	10038_0
10039_0	10039_0
10041_0	10041_0
10042_0	10042_0
10054_0	10054_0
10055_0	10055_0
10059_0	10059_0
10063_0	10063_0
10065_0	10065_0
10084_0	10084_0
10088_0	10088_0
10090_0	10090_0
10093_0	10093_0
10094_0	10094_0
10105_0	10105_0
10106_0	10106_0
15961_0	15961_0
15963_0	15963_0
15963_0	15962_0
15963_0	19720_0
15963_0	19721_0
15963_0	19722_0
15971_0	15971_0
15971_0	7084_0
15977_0	15977_0
15981_0	15981_0
15991_0	15991_0
15996_0	15996_0
15997_0	15997_0
15999_0	15999_0
16001_0	16001_0
16003_0	16003_0
16006_0	16006_0
16006_0	5357_0
16008_0	16008_0
16009_0	16009_0
16009_0	26979_0
16009_0	26980_0
16009_0	26981_0
16009_0	26984_0
16014_1	16014_1
16015_0	16015_0
16015_0	4789_0
16015_0	15944_0
16015_0	16318_0
16015_0	19610_1
16015_0	25484_0
16015_1	16015_1
16021_0	16021_0
16021_0	11073_0
16025_0	16025_0
16057_0	16057_0
16058_0	16058_0
16058_0	16108_0
16061_0	16061_0
16069_0	16069_0
16072_0	16072_0
16083_0	16083_0
16085_0	16085_0
16089_0	16089_0
16093_0	16093_0
16097_0	16097_0
16098_0	16098_0
16102_0	16102_0
17784_0	17784_0
17784_1	17784_1
17792_0	17792_0
17806_0	17806_0
17824_0	17824_0
17832_0	17832_0
17840_0	17840_0
17840_0	15537_0
17840_0	16117_0
17840_0	17841_0
17840_0	17843_0
17853_0	17853_0
17858_0	17858_0
17864_0	17864_0
17864_0	16103_0
17865_0	17865_0
17867_0	17867_0
17883_0	17883_0
17889_0	17889_0
17899_0	17899_0
17911_0	17911_0
17939_0	17939_0
17939_0	17204_0
17630_0	17630_0
17631_0	17631_0
17633_0	17633_0
17634_0	17634_0
17634_0	17419_0
17638_0	17638_0
17638_0	17639_0
17638_0	19052_0
17638_0	19383_0
17653_0	17653_0
17663_0	17663_0
17667_0	17667_0
17670_0	17670_0
17679_0	17679_0
17685_0	17685_0
17695_0	17695_0
17701_0	17701_0
17701_0	18037_0
17701_0	25192_0
17701_0	17701
17703_0	17703_0
17711_0	17711_0
17715_0	17715_0
17723_0	17723_0
17732_0	17732_0
17734_0	17734_0
17735_0	17735_0
17737_0	17737_0
17739_0	17739_0
17743_0	17743_0
17747_0	17747_0
17753_0	17753_0
17754_0	17754_0
17766_0	17766_0
17768_0	17768_0
11109_0	11109_0
11115_0	11115_0
11115_0	11358_0
11115_0	11359_0
11115_0	11360_0
11115_0	11361_0
11115_0	11362_0
11120_0	11120_0
11121_0	11121_0
11125_0	11125_0
11126_0	11126_0
11130_0	11130_0
11139_0	11139_0
11146_0	11146_0
11146_0	6944_0
11150_0	11150_0
11152_0	11152_0
11157_0	11157_0
11177_0	11177_0
11182_0	11182_0
11192_0	11192_0
11209_0	11209_0
11213_0	11213_0
11215_0	11215_0
11220_0	11220_0
11231_0	11231_0
11237_0	11237_0
11240_0	11240_0
11251_0	11251_0
11253_0	11253_0
11260_0	11260_0
11287_0	11287_0
11290_0	11290_0
11291_0	11291_0
11294_0	11294_0
11306_0	11306_0
11307_0	11307_0
11308_0	11308_0
11309_0	11309_0
11314_0	11314_0
11319_0	11319_0
11321_0	11321_0
11322_0	11322_0
11325_0	11325_0
11331_0	11331_0
11334_0	11334_0
11338_0	11338_0
11345_0	11345_0
11346_0	11346_0
11346_0	17237_0
11357_0	11357_0
11364_0	11364_0
11377_0	11377_0
11396_0	11396_0
11399_0	11399_0
11405_0	11405_0
11405_0	11406_0
11405_0	11407_0
11405_0	11408_0
11405_0	16884_0
11405_0	19685_0
11405_0	34057_0
11414_0	11414_0
11423_0	11423_0
11425_0	11425_0
11431_0	11431_0
11431_0	11430_0
11431_0	HMG1B
11450_0	11450_0
11452_0	11452_0
11454_0	11454_0
11466_0	11466_0
11466_0	11441_0
11471_0	11471_0
11471_0	16925_0
11471_0	16931_0
11471_0	16933_0
11471_0	19240_0
11471_0	19241_0
11471_0	19323_0
11471_0	19324_0
11471_0	27738_0
11471_0	27739_0
11471_0	FKBP
11478_0	11478_0
11482_0	11482_0
11486_0	11486_0
11491_0	11491_0
11492_0	11492_0
11492_0	51003_0
11492_0	5740_0
11492_0	5741_0
11492_0	11556_0
11492_0	25019_0
11492_0	26583_0
11492_0	26584_0
11492_0	26585_0
11492_0	51004_0
11494_0	11494_0
11494_0	11493_0
11495_0	11495_0
11495_0	11490_0
11499_0	11499_0
11499_0	11472_0
11500_0	11500_0
11501_0	11501_0
11504_0	11504_0
11507_0	11507_0
11511_0	11511_0
11526_0	11526_0
11530_0	11530_0
11534_0	11534_0
11534_0	15584_0
11540_0	11540_0
11545_0	11545_0
11549_0	11549_0
11557_0	11557_0
11557_0	11558_0
11557_0	11559_0
11557_0	11560_0
11557_0	11587_0
11557_0	11588_0
11557_0	36014_0
11563_0	11563_0
11567_0	11567_0
11575_0	11575_0
11583_0	11583_0
11593_0	11593_0
11594_0	11594_0
11597_0	11597_0
11599_0	11599_0
12000_0	12000_0
12009_0	12009_0
12041_0	12041_0
15007_0	15007_0
15010_0	15010_0
15010_0	5899_0
15010_0	15008_0
15010_0	15009_0
15010_0	15011_0
15010_0	SPOOF
15023_0	15023_0
15023_0	15035_0
15032_0	15032_0
15034_0	15034_0
15036_0	15036_0
15061_0	15061_0
15063_0	15063_0
15073_0	15073_0
15085_0	15085_0
15086_0	15086_0
15087_0	15087_0
15089_0	15089_0
15090_0	15090_0
15094_0	15094_0
15098_0	15098_0
15100_0	15100_0
15101_0	15101_0
15101_0	15190_0
15105_0	15105_0
15106_0	15106_0
15126_0	15126_0
15127_0	15127_0
15131_0	15131_0
15131_0	6100_0
15135_0	15135_0
15135_0	4913_0
15135_0	15136_0
15135_0	27911_0
15135_0	27912_0
15135_0	50542_0
15137_0	15137_0
15137_0	16555_0
15137_0	17307_0
15137_0	30930_0
15139_0	15139_0
15141_0	15141_0
15142_0	15142_0
15142_0	6210_0
15142_0	6396_0
15142_0	6527_0
15166_0	15166_0
15167_0	15167_0
15176_0	15176_0
15176_0	5906_0
15176_0	15865_0
15179_0	15179_0
15179_0	4720_0
15180_0	15180_0
15189_0	15189_0
15192_0	15192_0
15193_0	15193_0
15199_0	15199_0
15200_0	15200_0
15203_0	15203_0
15208_0	15208_0
15211_0	15211_0
15212_0	15212_0
15212_0	18698_0
15213_0	15213_0
15242_0	15242_0
15242_0	18448_0
15243_0	15243_0
15249_0	15249_0
15249_0	16628_0
15249_0	18024_0
15253_0	15253_0
15253_0	6645_0
15261_0	15261_0
15266_0	15266_0
15271_0	15271_0
15271_0	6160_0
15278_0	15278_0
15278_0	15277_0
15281_0	15281_0
15295_0	15295_0
15298_0	15298_0
15304_0	15304_0
15312_0	15312_0
15314_0	15314_0
15322_0	15322_0
15324_0	15324_0
15326_0	15326_0
15335_0	15335_0
15340_0	15340_0
15340_0	15336_0
15341_0	15341_0
15344_0	15344_0
15345_0	15345_0
15345_0	BLOT5
15364_0	15364_0
15366_0	15366_0
15369_0	15369_0
15371_0	15371_0
15372_0	15372_0
15373_0	15373_0
15374_0	15374_0
15377_0	15377_0
15383_0	15383_0
15385_0	15385_0
15385_0	15388_0
15385_0	15427_0
15385_0	25120_0
15385_0	50424_0
15389_0	15389_0
15393_1	15393_1
15397_0	15397_0
15397_0	5228_0
15409_0	15409_0
15411_0	15411_0
15415_0	15415_0
15418_1	15418_1
15430_0	15430_0
15438_0	15438_0
15441_0	15441_0
15442_0	15442_0
15447_0	15447_0
15447_0	15986_0
15462_0	15462_0
15465_0	15465_0
15468_0	15468_0
15471_0	15471_0
15475_0	15475_0
15478_0	15478_0
15482_0	15482_0
15491_0	15491_0
15498_0	15498_0
15498_0	28028_0
15501_0	15501_0
15501_0	17375_0
15501_0	17376_0
15501_0	27558_0
15530_0	15530_0
15539_0	15539_0
15541_0	15541_0
15542_0	15542_0
15545_0	15545_0
15552_0	15552_0
15554_1	15554_1
15557_0	15557_0
15560_0	15560_0
15560_0	16634_0
15560_0	17414_0
15561_0	15561_0
15562_0	15562_0
15564_0	15564_0
15564_0	5326_0
15564_0	10021_0
15568_0	15568_0
15570_1	15570_1
15573_0	15573_0
15574_0	15574_0
15575_0	15575_0
15581_0	15581_0
15585_0	15585_0
15589_0	15589_0
15589_0	16499_0
15590_0	15590_0
15595_0	15595_0
15599_0	15599_0
15599_0	6625_0
15602_0	15602_0
15602_0	25893_0
15603_0	15603_0
15606_0	15606_0
15609_0	15609_0
15610_0	15610_0
15614_0	15614_0
15644_0	15644_0
15652_0	15652_0
15655_0	15655_0
15655_0	16408_0
15655_0	17716_0
15660_0	15660_0
15662_0	15662_0
15672_0	15672_0
15681_0	15681_0
15683_0	15683_0
15685_1	15685_1
15685_1	6376_0
15685_1	15692_0
15688_0	15688_0
15688_0	15039_0
15700_0	15700_0
15700_0	11333_0
15701_0	15701_0
15703_0	15703_0
15715_0	15715_0
15718_0	15718_0
15719_0	15719_0
15723_0	15723_0
15723_0	50334_0
15734_0	15734_0
15736_0	15736_0
15737_0	15737_0
15737_0	15735_0
15738_0	15738_0
15740_0	15740_0
15743_0	15743_0
15743_0	16777_0
15743_0	18446_0
15746_0	15746_0
15750_0	15750_0
15758_0	15758_0
15762_0	15762_0
15766_0	15766_0
15769_0	15769_0
15770_0	15770_0
15774_0	15774_0
15778_0	15778_0
15779_0	15779_0
15782_0	15782_0
15787_0	15787_0
15788_0	15788_0
15791_0	15791_0
15805_0	15805_0
15807_0	15807_0
15808_0	15808_0
15810_0	15810_0
15811_0	15811_0
15812_0	15812_0
15813_0	15813_0
15817_0	15817_0
15817_0	18657_0
15817_0	27120_0
15828_0	15828_0
15830_0	15830_0
15831_0	15831_0
15832_0	15832_0
15833_0	15833_0
15836_0	15836_0
15840_0	15840_0
15846_0	15846_0
15847_0	15847_0
15848_0	15848_0
15855_0	15855_0
15864_0	15864_0
15881_0	15881_0
15884_0	15884_0
15884_0	15883_0
15914_0	15914_0
15926_0	15926_0
15935_0	15935_0
15935_0	16266_0
15938_0	15938_0
15940_0	15940_0
15941_0	15941_0
15943_0	15943_0
15944_1	15944_1
15954_0	15954_0
15958_0	15958_0
17479_0	17479_0
17479_0	16119_0
17482_0	17482_0
17482_0	17483_0
17482_0	17948_0
17482_0	18523_0
17487_0	17487_0
17491_0	17491_0
17493_0	17493_0
17494_0	17494_0
17496_0	17496_0
17496_0	6514_0
17499_0	17499_0
17499_0	17570_0
17501_0	17501_0
17506_0	17506_0
17506_0	17675_0
17506_0	17761_0
17506_0	18918_0
17509_0	17509_0
17512_0	17512_0
17514_0	17514_0
17519_0	17519_0
17519_0	17518_0
17521_0	17521_0
17524_0	17524_0
17525_0	17525_0
17534_0	17534_0
17540_0	17540_0
17552_0	17552_0
17554_0	17554_0
17569_0	17569_0
17569_0	15001_0
17571_0	17571_0
17571_0	17561_0
17575_0	17575_0
17576_0	17576_0
17576_0	6253_0
17576_0	17582_0
17576_0	27170_0
17579_0	17579_0
17579_0	17578_0
17585_0	17585_0
17588_0	17588_0
17590_0	17590_0
17590_0	17591_0
17590_0	17592_0
17594_0	17594_0
17595_0	17595_0
17596_0	17596_0
17597_0	17597_0
17598_0	17598_0
17599_0	17599_0
17599_0	6126_0
17603_0	17603_0
17603_0	915_0
17616_0	17616_0
19667_0	19667_0
19681_0	19681_0
19683_0	19683_0
19683_0	12022_0
19688_1	19688_1
19689_0	19689_0
19711_0	19711_0
19719_0	19719_0
19732_0	19732_0
19751_0	19751_0
19755_0	19755_0
19766_2	19766_2
19768_0	19768_0
19782_0	19782_0
19796_0	19796_0
19799_0	19799_0
19801_0	19801_0
19801_0	17286_0
19806_0	19806_0
19807_0	19807_0
19814_0	19814_0
27127_0	27127_0
27133_0	27133_0
27133_1	27133_1
27133_1	27080_0
27134_0	27134_0
27141_0	27141_0
27146_0	27146_0
27147_0	27147_0
27151_0	27151_0
27166_0	27166_0
27167_0	27167_0
27186_0	27186_0
27189_0	27189_0
27189_0	CHEA
27191_0	27191_0
27191_0	27185_0
27195_0	27195_0
27207_0	27207_0
27208_0	27208_0
27208_0	50515_0
27208_0	50522_0
27213_0	27213_0
27216_0	27216_0
27216_0	27215_0
27221_0	27221_0
27228_0	27228_0
27230_0	27230_0
27234_0	27234_0
27235_0	27235_0
27236_0	27236_0
27244_0	27244_0
27263_0	27263_0
27266_0	27266_0
27267_0	27267_0
27268_0	27268_0
27271_1	27271_1
26985_0	26985_0
27003_0	27003_0
27003_0	26997_0
27016_0	27016_0
27019_0	27019_0
27019_0	27601_0
27023_0	27023_0
27024_0	27024_0
27029_0	27029_0
27036_0	27036_0
27044_0	27044_0
27056_0	27056_0
27057_0	27057_0
27062_0	27062_0
27069_0	27069_0
27071_0	27071_0
27071_0	16189_0
27087_0	27087_0
27090_0	27090_0
27097_0	27097_0
27098_0	27098_0
27104_0	27104_0
27109_0	27109_0
27110_0	27110_0
27123_0	27123_0
27123_0	27124_0
27123_0	27299_0
26834_0	26834_0
26840_0	26840_0
26841_0	26841_0
26843_0	26843_0
26861_0	26861_0
26861_0	26860_0
26876_0	26876_0
26876_0	19731_0
26876_0	26875_0
26876_0	26877_0
